timestamp,limit
2024-12-20T04:35:09.026423,1
2024-12-20T04:36:09.017343,1
2024-12-20T04:37:09.028447,1
2024-12-20T04:38:09.023179,1
2024-12-20T04:39:09.086940,1
2024-12-20T04:40:09.091847,1
2024-12-20T04:41:09.063109,1
2024-12-20T04:42:09.062166,1
2024-12-20T04:43:09.031999,1
2024-12-20T04:44:09.103969,1
2024-12-20T04:45:09.172869,1
2024-12-20T04:52:31.914129,1
2024-12-20T04:56:49.503242,1
2024-12-20T05:20:00.501720,30
2024-12-20T05:24:43.159975,30
2024-12-20T05:25:02.705518,1
2024-12-20T05:25:04.930333,30
2024-12-20T05:25:05.648931,30
2024-12-20T06:07:46.324353,1
2024-12-20T06:22:47.250914,30
2024-12-20T06:28:08.166197,30
2024-12-20T07:05:12.524405,1
2024-12-20T07:05:20.642405,30
2024-12-20T07:06:19.540304,1
2024-12-20T07:06:20.495033,1
2024-12-20T07:08:31.412458,1
2024-12-20T07:08:47.150399,30
2024-12-20T07:26:38.168127,1
2024-12-20T07:26:42.949961,30
2024-12-20T07:26:43.740276,1
2024-12-20T07:29:22.995155,1
2024-12-20T07:32:12.455389,1
2024-12-20T08:07:37.789562,30
2024-12-20T08:51:45.164519,30
2024-12-20T08:52:23.841674,30
2024-12-20T09:10:24.383707,1
2024-12-20T09:10:24.672789,1
2024-12-20T09:13:54.713291,1
2024-12-20T09:13:54.728171,1
2024-12-20T09:14:16.948304,1
2024-12-20T09:14:55.956481,1
2024-12-20T09:37:53.983054,1
2024-12-20T09:37:54.001142,1
2024-12-20T09:46:03.072664,1
2024-12-20T09:46:03.083800,1
2024-12-20T09:46:06.383978,30
2024-12-20T09:46:11.628121,30
2024-12-20T09:54:21.543592,30
2024-12-20T10:24:15.956378,30
2024-12-20T10:24:31.640030,30
2024-12-20T11:03:15.032368,30
2024-12-20T11:33:02.446246,1
2024-12-20T11:33:02.923621,1
2024-12-20T11:33:43.043103,1
2024-12-20T11:34:24.971453,1
2024-12-20T11:35:23.544805,30
2024-12-20T11:36:23.594310,1
2024-12-20T11:37:23.591188,1
2024-12-20T11:37:45.053764,1
2024-12-20T11:38:23.561853,1
2024-12-20T11:39:08.606533,1
2024-12-20T11:39:23.590959,1
2024-12-20T11:39:29.562474,1
2024-12-20T11:40:23.566794,1
2024-12-20T11:41:05.747805,30
2024-12-20T11:41:19.523773,1
2024-12-20T11:41:23.557226,1
2024-12-20T11:42:23.597872,1
2024-12-20T11:42:40.238557,1
2024-12-20T11:46:21.096282,30
2024-12-20T11:47:08.326483,1
2024-12-20T11:50:29.977679,30
2024-12-20T12:00:14.547606,1
2024-12-20T12:30:05.558416,30
2024-12-20T12:30:40.531329,1
2024-12-20T12:30:55.612307,30
2024-12-20T12:30:58.639280,30
2024-12-20T12:44:07.400583,30
2024-12-20T13:05:05.139183,30
2024-12-20T13:05:36.164760,1
2024-12-20T14:11:05.720223,30
2024-12-20T14:11:52.935102,30
2024-12-20T14:12:05.423628,1
2024-12-20T14:12:14.148941,1
2024-12-20T14:12:48.587509,1
2024-12-20T14:12:50.335755,30
2024-12-20T14:12:53.016932,1
2024-12-20T14:13:05.442116,1
2024-12-20T14:13:18.927528,1
2024-12-20T14:14:05.462652,1
2024-12-20T14:15:05.456228,1
2024-12-20T14:16:05.406692,1
2024-12-20T14:16:26.017034,1
2024-12-20T14:16:26.212110,1
2024-12-20T14:16:29.249396,30
2024-12-20T14:27:14.957592,30
2024-12-20T14:27:15.395822,30
2024-12-20T14:27:15.611668,30
2024-12-20T15:22:22.933291,30
2024-12-20T15:23:22.306305,1
2024-12-20T15:48:28.774491,30
2024-12-20T15:49:19.611180,1
2024-12-20T15:49:20.504368,1
2024-12-20T15:49:28.756318,1
2024-12-20T15:50:28.610808,1
2024-12-20T15:51:04.038400,30
2024-12-20T15:51:36.013002,30
2024-12-20T15:52:04.080278,1
2024-12-20T15:52:23.426269,1
2024-12-20T15:52:31.232086,1
2024-12-20T15:53:03.879875,1
2024-12-20T16:15:20.511100,1
2024-12-20T16:16:55.653737,30
2024-12-20T16:17:20.020412,1
2024-12-20T16:17:55.603308,1
2024-12-20T16:18:02.431710,1
2024-12-20T16:19:24.991375,30
2024-12-20T16:20:20.873770,1
2024-12-20T16:20:22.305900,30
2024-12-20T16:20:56.686109,30
2024-12-20T16:24:56.421728,1
2024-12-20T16:24:58.726616,30
2024-12-20T16:25:17.144246,30
2024-12-20T16:34:12.128619,30
2024-12-20T16:35:42.606941,30
2024-12-20T16:56:24.477681,30
2024-12-20T17:19:48.034299,30
2024-12-20T17:20:38.671001,1
2024-12-20T17:21:38.601519,1
2024-12-20T17:22:38.542766,1
2024-12-20T17:23:25.240958,1
2024-12-20T17:23:38.211265,1
2024-12-20T17:23:38.525534,1
2024-12-20T17:23:43.935737,1
2024-12-20T17:23:51.376540,10
2024-12-20T17:24:35.254892,1
2024-12-20T17:27:30.523606,1
2024-12-20T17:27:38.541808,1
2024-12-20T17:28:38.594216,1
2024-12-20T17:29:38.565102,1
2024-12-20T17:30:38.551152,1
2024-12-20T17:31:38.568031,1
2024-12-20T17:32:38.585711,1
2024-12-20T17:33:38.593677,1
2024-12-20T17:34:38.601428,1
2024-12-20T17:35:38.583121,1
2024-12-20T17:36:38.614723,1
2024-12-20T17:37:38.562785,1
2024-12-20T17:38:38.535395,1
2024-12-20T17:39:38.580470,1
2024-12-20T17:40:38.583112,1
2024-12-20T17:41:38.541987,1
2024-12-20T17:42:38.592036,1
2024-12-20T17:42:49.859030,30
2024-12-20T17:43:12.962397,30
2024-12-20T18:12:47.838390,30
2024-12-20T18:13:18.928612,30
2024-12-20T18:13:19.209389,30
2024-12-20T19:02:52.515233,30
2024-12-20T19:03:02.202612,1
2024-12-20T19:04:02.480520,1
2024-12-20T19:05:02.180830,1
2024-12-20T19:15:25.341190,30
2024-12-20T19:44:03.114948,30
2024-12-20T20:07:39.459023,100
2024-12-20T20:07:41.197310,100
2024-12-20T20:22:02.124657,30
2024-12-20T20:30:30.195073,30
2024-12-20T20:31:42.563972,1
2024-12-20T20:35:18.858393,1
2024-12-20T20:59:40.315577,30
2024-12-20T21:00:52.473448,1
2024-12-20T21:36:29.714433,1
2024-12-20T21:40:56.900500,30
2024-12-20T21:40:56.936256,30
2024-12-20T22:00:13.701595,30
2024-12-20T22:02:25.026763,1
2024-12-20T22:02:26.235698,30
2024-12-20T22:02:44.913050,1
2024-12-20T22:04:41.416746,1
2024-12-20T22:04:44.919122,1
2024-12-20T22:05:31.559546,1
2024-12-20T22:05:43.326127,30
2024-12-20T22:06:06.281486,30
2024-12-20T22:08:07.410217,30
2024-12-20T22:11:18.301458,30
2024-12-20T22:12:04.162772,30
2024-12-20T22:15:16.990992,30
2024-12-20T22:17:35.062964,1
2024-12-20T22:17:35.098349,30
2024-12-20T22:17:44.054524,1
2024-12-20T22:18:44.058542,1
2024-12-20T22:21:09.194029,1
2024-12-20T22:21:21.421961,1
2024-12-20T22:21:39.859748,1
2024-12-20T22:22:11.493052,1
2024-12-20T22:22:13.304626,30
2024-12-20T22:25:46.742161,1
2024-12-20T22:27:07.402115,30
2024-12-20T22:27:08.406783,1
2024-12-20T22:28:08.426886,1
2024-12-20T22:29:08.423619,1
2024-12-20T22:30:08.387292,1
2024-12-20T22:31:08.400689,1
2024-12-20T22:34:04.297847,30
2024-12-20T22:34:49.980373,1
2024-12-20T22:35:04.274924,1
2024-12-20T22:35:12.350536,1
2024-12-20T22:35:13.298933,1
2024-12-20T22:35:14.038080,1
2024-12-20T22:35:14.393514,1
2024-12-20T22:35:50.741765,30
2024-12-20T22:36:00.346450,1
2024-12-20T22:36:50.585178,1
2024-12-20T22:37:02.104190,1
2024-12-20T22:37:02.306361,1
2024-12-20T22:37:03.178034,1
2024-12-20T22:37:04.689703,1
2024-12-20T22:37:09.530395,1
2024-12-20T22:37:41.330704,1
2024-12-20T22:37:42.415517,1
2024-12-20T22:37:43.777454,1
2024-12-20T22:39:35.619192,30
2024-12-20T22:40:21.343574,1
2024-12-20T22:41:00.269229,30
2024-12-20T22:41:00.833271,30
2024-12-20T22:41:49.735237,1
2024-12-20T22:41:50.570554,1
2024-12-20T22:41:56.267626,30
2024-12-20T22:42:30.680609,1
2024-12-20T22:48:02.831098,1
2024-12-20T22:48:04.560919,30
2024-12-20T22:48:12.322817,1
2024-12-20T22:48:13.163583,1
2024-12-20T22:48:13.972707,1
2024-12-20T22:48:15.215263,1
2024-12-20T22:48:18.565281,1
2024-12-20T22:48:20.601588,1
2024-12-20T22:48:23.575650,1
2024-12-20T22:48:54.556667,1
2024-12-20T22:48:56.233889,1
2024-12-20T22:49:56.270474,1
2024-12-20T22:56:16.488973,30
2024-12-20T22:58:36.491133,1
2024-12-20T22:58:38.010917,30
2024-12-20T22:58:56.275534,1
2024-12-20T22:59:56.233813,1
2024-12-20T23:01:35.375782,1
2024-12-20T23:01:39.345688,1
2024-12-20T23:01:56.267471,1
2024-12-20T23:02:43.333149,1
2024-12-20T23:02:56.229535,1
2024-12-20T23:03:55.439157,1
2024-12-20T23:08:22.170949,1
2024-12-20T23:09:23.778594,1
2024-12-20T23:15:53.965379,30
2024-12-20T23:19:08.856740,1
2024-12-20T23:19:09.057101,1
2024-12-20T23:31:06.484852,1
2024-12-20T23:32:19.808888,1
2024-12-20T23:53:20.544825,30
2024-12-20T23:54:20.330106,1
2024-12-20T23:54:20.644437,1
2024-12-20T23:54:35.718400,1
2024-12-20T23:56:45.691598,1
2024-12-21T00:27:11.156612,1
2024-12-21T00:27:11.403015,1
2024-12-21T00:27:12.391953,30
2024-12-21T00:27:20.464629,1
2024-12-21T00:27:38.728449,1
2024-12-21T00:28:53.911020,30
2024-12-21T00:29:09.103671,1
2024-12-21T00:32:55.264612,1
2024-12-21T00:32:55.444807,1
2024-12-21T00:33:55.276528,1
2024-12-21T00:34:07.427455,30
2024-12-21T00:34:07.648975,30
2024-12-21T01:14:24.293796,30
2024-12-21T01:17:40.253885,1
2024-12-21T01:17:41.129750,30
2024-12-21T01:17:42.826649,30
2024-12-21T01:18:31.649413,1
2024-12-21T01:20:44.259178,1
2024-12-21T01:20:46.324801,30
2024-12-21T01:20:54.096621,1
2024-12-21T01:20:59.239253,30
2024-12-21T01:21:00.747466,30
2024-12-21T01:24:22.503767,1
2024-12-21T01:24:24.952799,30
2024-12-21T01:24:49.364165,1
2024-12-21T01:28:35.282720,1
2024-12-21T01:28:46.347907,1
2024-12-21T01:29:43.543260,1
2024-12-21T01:30:49.596197,1
2024-12-21T01:30:49.798910,1
2024-12-21T01:31:46.326747,1
2024-12-21T01:32:46.324130,1
2024-12-21T01:33:46.358746,1
2024-12-21T01:33:50.996305,1
2024-12-21T01:34:46.354798,1
2024-12-21T01:35:46.362330,1
2024-12-21T01:36:34.439830,30
2024-12-21T01:40:33.844235,1
2024-12-21T01:40:34.480166,1
2024-12-21T01:40:37.270785,30
2024-12-21T01:40:57.773064,1
2024-12-21T01:41:12.063758,30
2024-12-21T01:42:09.025597,1
2024-12-21T01:42:34.484893,1
2024-12-21T01:43:34.498911,1
2024-12-21T01:44:34.445546,1
2024-12-21T01:44:47.185601,30
2024-12-21T01:44:47.345909,1
2024-12-21T01:44:49.559309,1
2024-12-21T01:45:12.479763,1
2024-12-21T01:45:13.585510,1
2024-12-21T01:45:14.727140,1
2024-12-21T01:45:19.757050,1
2024-12-21T01:45:20.891904,1
2024-12-21T01:45:34.483805,1
2024-12-21T01:45:55.954750,1
2024-12-21T01:45:56.789808,1
2024-12-21T01:45:57.315378,1
2024-12-21T01:45:57.515276,1
2024-12-21T01:45:59.649285,1
2024-12-21T01:46:00.306443,1
2024-12-21T01:46:00.515648,1
2024-12-21T01:47:24.432415,1
2024-12-21T01:47:29.301620,1
2024-12-21T01:47:47.206350,1
2024-12-21T01:47:48.252459,1
2024-12-21T01:47:48.456943,1
2024-12-21T01:48:34.451267,1
2024-12-21T01:49:43.367869,1
2024-12-21T01:50:09.047095,30
2024-12-21T01:50:44.882599,1
2024-12-21T01:50:46.420104,30
2024-12-21T01:50:46.625375,30
2024-12-21T01:51:09.361622,1
2024-12-21T01:51:34.525774,1
2024-12-21T01:52:14.739839,1
2024-12-21T01:52:34.441585,1
2024-12-21T01:54:10.044900,1
2024-12-21T01:54:11.937478,1
2024-12-21T01:54:12.128433,1
2024-12-21T01:56:11.017319,1
2024-12-21T01:56:11.230768,30
2024-12-21T01:56:17.907667,30
2024-12-21T01:56:18.343106,30
2024-12-21T01:56:21.960578,30
2024-12-21T01:56:22.330598,30
2024-12-21T01:57:35.983023,1
2024-12-21T01:57:36.162056,1
2024-12-21T01:57:37.591063,1
2024-12-21T01:57:37.795197,1
2024-12-21T01:57:38.470882,1
2024-12-21T01:57:50.464141,30
2024-12-21T01:58:50.427054,1
2024-12-21T01:59:02.257006,30
2024-12-21T02:00:38.995669,1
2024-12-21T02:00:39.196484,1
2024-12-21T02:00:39.593043,1
2024-12-21T02:21:19.270499,30
2024-12-21T02:27:58.953836,1
2024-12-21T02:27:59.132474,1
2024-12-21T02:29:29.448372,1
2024-12-21T02:29:41.233223,30
2024-12-21T02:30:31.235071,1
2024-12-21T02:44:01.336633,30
2024-12-21T02:44:27.561835,1
2024-12-21T02:44:37.675066,1
2024-12-21T02:45:27.568381,1
2024-12-21T03:01:57.943888,30
2024-12-21T03:07:27.426480,1
2024-12-21T03:07:27.658950,1
2024-12-21T03:17:21.366741,1
2024-12-21T03:17:36.663767,1
2024-12-21T03:17:45.878531,1
2024-12-21T03:17:46.455733,1
2024-12-21T03:18:24.818146,1
2024-12-21T03:18:27.265888,1
2024-12-21T03:18:29.741848,1
2024-12-21T03:18:43.882486,1
2024-12-21T03:18:55.980248,30
2024-12-21T03:22:38.193047,1
2024-12-21T03:24:32.886275,30
2024-12-21T03:25:09.988166,1
2024-12-21T03:27:51.661210,30
2024-12-21T03:28:23.803675,1
2024-12-21T03:33:38.992351,30
2024-12-21T03:37:24.222640,30
2024-12-21T03:55:36.007961,30
2024-12-21T04:04:40.874583,30
2024-12-21T04:07:50.756572,1
2024-12-21T04:07:51.615243,1
2024-12-21T04:08:06.362839,30
2024-12-21T04:08:21.208030,1
2024-12-21T04:08:24.689155,1
2024-12-21T04:08:24.875865,1
2024-12-21T04:08:39.298787,1
2024-12-21T04:09:39.275157,1
2024-12-21T04:10:39.307552,1
2024-12-21T04:11:39.287031,1
2024-12-21T04:12:35.806040,1
2024-12-21T04:12:39.270806,1
2024-12-21T04:14:48.230776,30
2024-12-21T04:15:20.135156,30
2024-12-21T04:16:20.058535,1
2024-12-21T04:21:15.200701,30
2024-12-21T04:23:33.824537,30
2024-12-21T04:23:39.412939,30
2024-12-21T04:23:49.549652,30
2024-12-21T04:27:04.222019,1
2024-12-21T04:27:09.204876,30
2024-12-21T04:27:21.819152,1
2024-12-21T04:28:21.790134,1
2024-12-21T04:28:46.419841,1
2024-12-21T04:29:19.692918,1
2024-12-21T04:29:21.838609,1
2024-12-21T04:29:31.626331,1
2024-12-21T04:29:57.033528,1
2024-12-21T04:30:02.503935,1
2024-12-21T04:30:21.772877,1
2024-12-21T04:31:14.771517,1
2024-12-21T04:31:15.077950,30
2024-12-21T04:31:15.280683,30
2024-12-21T04:31:21.813689,1
2024-12-21T04:31:51.786138,30
2024-12-21T04:31:52.105793,30
2024-12-21T04:32:45.573048,30
2024-12-21T04:32:50.975589,1
2024-12-21T04:33:53.849593,1
2024-12-21T04:33:58.227620,30
2024-12-21T04:41:22.609077,30
2024-12-21T04:44:01.027713,30
2024-12-21T05:04:31.745193,30
2024-12-21T05:24:05.750148,30
2024-12-21T06:12:12.766164,10
2024-12-21T06:18:28.482352,30
2024-12-21T06:23:02.008178,30
2024-12-21T09:05:53.086233,30
2024-12-21T09:31:36.878963,30
2024-12-21T09:38:15.759472,30
2024-12-21T09:39:14.855898,1
2024-12-21T09:39:28.744826,1
2024-12-21T09:40:30.380315,1
2024-12-21T10:27:14.303432,1
2024-12-21T10:29:27.349726,30
2024-12-21T10:30:41.212017,1
2024-12-21T10:30:45.685768,30
2024-12-21T10:43:54.226521,30
2024-12-21T10:54:51.748166,30
2024-12-21T10:54:57.889139,30
2024-12-21T10:55:14.979218,1
2024-12-21T10:55:16.044508,30
2024-12-21T11:16:20.269830,30
2024-12-21T11:30:58.813683,30
2024-12-21T12:03:30.424785,30
2024-12-21T12:08:15.308568,1
2024-12-21T12:15:29.893888,30
2024-12-21T12:18:25.738062,1
2024-12-21T12:18:26.809749,30
2024-12-21T12:18:59.514967,1
2024-12-21T12:19:59.687646,1
2024-12-21T12:20:59.348773,1
2024-12-21T12:21:27.508101,30
2024-12-21T12:21:59.207504,1
2024-12-21T12:23:29.852023,1
2024-12-21T12:23:31.637053,30
2024-12-21T12:23:59.541209,1
2024-12-21T12:24:18.882359,30
2024-12-21T12:29:40.570429,30
2024-12-21T12:30:26.334024,1
2024-12-21T12:37:37.137282,1
2024-12-21T12:37:37.356590,1
2024-12-21T12:38:53.899767,1
2024-12-21T12:44:23.770338,30
2024-12-21T12:45:44.317184,1
2024-12-21T13:09:41.665400,30
2024-12-21T13:17:21.087304,30
2024-12-21T13:17:35.780494,1
2024-12-21T13:18:02.342141,1
2024-12-21T13:18:07.457202,30
2024-12-21T13:31:33.225829,30
2024-12-21T13:38:05.845716,30
2024-12-21T13:56:51.998360,30
2024-12-21T13:56:59.754878,30
2024-12-21T14:07:36.384164,30
2024-12-21T14:11:58.251610,30
2024-12-21T14:13:25.521383,1
2024-12-21T14:14:32.223094,30
2024-12-21T14:16:08.517927,1
2024-12-21T14:18:41.242371,30
2024-12-21T14:21:25.336191,30
2024-12-21T14:36:59.420454,30
2024-12-21T14:46:01.129614,30
2024-12-21T14:46:37.572210,1
2024-12-21T14:46:43.160813,10
2024-12-21T14:46:43.401701,10
2024-12-21T14:47:37.392340,1
2024-12-21T14:58:31.507609,1
2024-12-21T14:58:32.407416,30
2024-12-21T14:58:32.588178,30
2024-12-21T14:58:32.734481,30
2024-12-21T15:01:04.305851,1
2024-12-21T15:02:11.954772,30
2024-12-21T15:02:18.359990,30
2024-12-21T15:02:19.368145,30
2024-12-21T15:02:23.376729,30
2024-12-21T15:03:23.603066,1
2024-12-21T15:03:31.732074,30
2024-12-21T15:08:48.043411,1
2024-12-21T15:08:48.063237,1
2024-12-21T15:09:07.891127,1
2024-12-21T15:09:49.442241,1
2024-12-21T15:10:15.789157,30
2024-12-21T15:10:16.505755,30
2024-12-21T15:10:47.975944,1
2024-12-21T15:11:56.753808,1
2024-12-21T15:11:57.084287,30
2024-12-21T15:11:57.207620,30
2024-12-21T15:11:57.621532,30
2024-12-21T15:15:24.715422,1
2024-12-21T15:15:24.731287,1
2024-12-21T15:16:24.369002,1
2024-12-21T15:28:04.413071,10
2024-12-21T15:34:16.119249,30
2024-12-21T15:36:07.050790,10
2024-12-21T16:08:01.418490,10
2024-12-21T16:20:53.507273,30
2024-12-21T16:24:04.615870,30
2024-12-21T16:26:20.256736,1
2024-12-21T16:31:10.112462,30
2024-12-21T16:34:57.222970,30
2024-12-21T16:38:08.503775,1
2024-12-21T16:38:20.188492,1
2024-12-21T16:39:05.518178,1
2024-12-21T16:39:59.570990,1
2024-12-21T16:40:04.727141,1
2024-12-21T17:00:45.213976,30
2024-12-21T17:03:52.728225,1
2024-12-21T17:03:52.774536,1
2024-12-21T17:03:53.893449,30
2024-12-21T17:04:52.679169,1
2024-12-21T17:35:42.492812,30
2024-12-21T17:37:44.490926,1
2024-12-21T17:37:44.594429,1
2024-12-21T17:39:25.240406,1
2024-12-21T17:39:26.340675,30
2024-12-21T17:39:49.800921,1
2024-12-21T18:13:08.722289,1
2024-12-21T18:13:09.167056,1
2024-12-21T18:13:22.235305,30
2024-12-21T18:14:09.107016,30
2024-12-21T18:14:22.278806,1
2024-12-21T18:14:24.533302,30
2024-12-21T18:14:34.703942,1
2024-12-21T18:15:24.503984,30
2024-12-21T18:36:35.740459,1
2024-12-21T18:39:10.099188,30
2024-12-21T18:40:11.281508,1
2024-12-21T18:40:14.222299,30
2024-12-21T18:58:46.911302,1
2024-12-21T19:05:38.237442,1
2024-12-21T19:20:11.271133,30
2024-12-21T19:20:12.058029,30
2024-12-21T19:32:06.028176,30
2024-12-21T20:16:01.021833,100
2024-12-21T20:16:03.672551,100
2024-12-21T20:36:48.133955,30
2024-12-21T20:46:07.854286,10
2024-12-21T20:50:54.564584,1
2024-12-21T20:50:56.389835,30
2024-12-21T21:22:44.905417,30
2024-12-21T21:41:21.662717,1
2024-12-21T21:41:50.590730,30
2024-12-21T22:11:19.560372,1
2024-12-21T22:11:20.881532,30
2024-12-21T22:11:36.934259,1
2024-12-21T22:47:07.149712,30
2024-12-21T23:15:09.421608,30
2024-12-22T00:02:29.679215,30
2024-12-22T00:15:52.921724,30
2024-12-22T00:16:52.927718,1
2024-12-22T00:17:24.168598,1
2024-12-22T00:17:52.964109,1
2024-12-22T00:18:52.935547,1
2024-12-22T00:19:20.839569,30
2024-12-22T00:19:21.107755,30
2024-12-22T00:20:08.152601,1
2024-12-22T00:20:13.779959,1
2024-12-22T00:41:36.860838,30
2024-12-22T00:51:45.214865,30
2024-12-22T01:32:32.946706,1
2024-12-22T01:44:12.701740,30
2024-12-22T02:01:54.112623,30
2024-12-22T02:23:04.480721,30
2024-12-22T02:23:11.284045,30
2024-12-22T02:23:11.654625,30
2024-12-22T02:26:49.742767,1
2024-12-22T02:26:51.350878,30
2024-12-22T02:30:20.647352,1
2024-12-22T02:31:06.260846,1
2024-12-22T02:31:09.361175,30
2024-12-22T02:44:41.680230,1
2024-12-22T03:40:02.845366,30
2024-12-22T03:44:06.249448,30
2024-12-22T05:20:33.656707,30
2024-12-22T05:45:43.060653,30
2024-12-22T05:46:42.941000,1
2024-12-22T06:09:17.744213,30
2024-12-22T07:42:28.898220,30
2024-12-22T08:20:15.063189,30
2024-12-22T08:37:59.988977,30
2024-12-22T08:45:02.453137,10
2024-12-22T09:08:41.170883,30
2024-12-22T10:18:22.615046,30
2024-12-22T11:12:17.338817,30
2024-12-22T11:17:57.401711,1
2024-12-22T11:17:57.404158,1
2024-12-22T11:17:58.694533,30
2024-12-22T12:00:50.543865,30
2024-12-22T12:01:50.532343,1
2024-12-22T12:02:13.648628,30
2024-12-22T12:02:50.555733,1
2024-12-22T12:21:38.226194,1
2024-12-22T12:22:16.728766,1
2024-12-22T13:20:56.115988,30
2024-12-22T13:21:48.298727,1
2024-12-22T13:21:56.059754,1
2024-12-22T13:21:57.127677,30
2024-12-22T13:28:01.104571,1
2024-12-22T13:28:04.938210,30
2024-12-22T13:28:59.113928,1
2024-12-22T13:33:34.448317,1
2024-12-22T13:37:56.559531,1
2024-12-22T13:38:38.238720,30
2024-12-22T13:38:40.247706,1
2024-12-22T13:38:45.438954,1
2024-12-22T13:46:01.982978,30
2024-12-22T14:11:39.034425,30
2024-12-22T14:11:57.550405,30
2024-12-22T14:11:57.792653,30
2024-12-22T14:14:26.446921,30
2024-12-22T14:14:30.215103,30
2024-12-22T14:20:22.792526,1
2024-12-22T14:21:05.841992,30
2024-12-22T14:21:48.597854,30
2024-12-22T14:22:06.015545,1
2024-12-22T14:22:10.972357,30
2024-12-22T14:22:11.865925,30
2024-12-22T14:25:03.342917,30
2024-12-22T14:36:18.914432,30
2024-12-22T14:36:27.675973,30
2024-12-22T14:37:06.656039,1
2024-12-22T14:37:43.675835,1
2024-12-22T14:38:02.166768,1
2024-12-22T14:39:33.947833,30
2024-12-22T14:43:20.929937,30
2024-12-22T14:43:38.137998,1
2024-12-22T14:43:38.647262,1
2024-12-22T15:01:11.790547,30
2024-12-22T15:28:59.323374,30
2024-12-22T16:48:55.542361,1
2024-12-22T16:49:05.051846,1
2024-12-22T16:49:39.290728,30
2024-12-22T16:49:52.632224,1
2024-12-22T16:50:14.845558,30
2024-12-22T17:23:19.857970,30
2024-12-22T17:31:21.273036,30
2024-12-22T17:38:20.950968,1
2024-12-22T17:38:55.703878,30
2024-12-22T17:38:55.923477,30
2024-12-22T17:40:27.450620,1
2024-12-22T17:42:34.350859,1
2024-12-22T17:45:16.005739,30
2024-12-22T17:53:12.104714,30
2024-12-22T17:58:41.455302,30
2024-12-22T18:09:47.741698,1
2024-12-22T18:36:58.286863,30
2024-12-22T19:01:07.054252,30
2024-12-22T19:47:46.642358,30
2024-12-22T19:47:47.608867,30
2024-12-22T19:47:48.531489,30
2024-12-22T19:48:26.122865,30
2024-12-22T19:48:27.058272,30
2024-12-22T19:48:28.209415,30
2024-12-22T20:27:50.724688,1
2024-12-22T20:27:56.466083,30
2024-12-22T20:28:50.215427,1
2024-12-22T20:29:50.249647,1
2024-12-22T20:30:03.287107,30
2024-12-22T20:30:08.649926,100
2024-12-22T21:05:15.920686,30
2024-12-22T21:05:16.321145,30
2024-12-22T21:29:55.397543,30
2024-12-22T21:31:35.860553,1
2024-12-22T21:32:11.391004,1
2024-12-22T21:32:35.335285,1
2024-12-22T21:57:41.243182,30
2024-12-22T22:02:58.543050,1
2024-12-22T22:02:58.883657,1
2024-12-22T22:03:01.298789,1
2024-12-22T22:03:15.088698,1
2024-12-22T22:03:19.055657,30
2024-12-22T23:02:48.349011,30
2024-12-22T23:41:20.224122,30
2024-12-22T23:45:52.218979,30
2024-12-22T23:46:36.511321,30
2024-12-22T23:46:36.777966,30
2024-12-23T00:09:34.965909,1
2024-12-23T00:09:37.031623,30
2024-12-23T00:32:03.233505,30
2024-12-23T01:20:16.841873,30
2024-12-23T01:20:57.720352,1
2024-12-23T01:21:41.649032,1
2024-12-23T01:21:57.686073,1
2024-12-23T01:22:15.617121,30
2024-12-23T01:22:22.419458,1
2024-12-23T01:22:23.103288,1
2024-12-23T01:24:05.949965,1
2024-12-23T01:24:08.845014,1
2024-12-23T01:24:09.077445,1
2024-12-23T01:24:32.889874,1
2024-12-23T01:26:22.052596,1
2024-12-23T01:26:22.288012,1
2024-12-23T01:26:25.064366,30
2024-12-23T01:43:42.338533,30
2024-12-23T01:43:55.634341,30
2024-12-23T01:44:02.770357,1
2024-12-23T01:44:03.054466,1
2024-12-23T01:44:04.455888,30
2024-12-23T01:44:26.369618,1
2024-12-23T01:45:18.762177,30
2024-12-23T01:45:26.336636,1
2024-12-23T01:46:16.121256,1
2024-12-23T01:46:17.138038,30
2024-12-23T01:46:57.812083,1
2024-12-23T01:47:27.161091,1
2024-12-23T01:47:41.570067,30
2024-12-23T01:48:06.174701,1
2024-12-23T01:48:10.593166,30
2024-12-23T01:48:41.235433,30
2024-12-23T01:59:37.974580,1
2024-12-23T01:59:47.431277,1
2024-12-23T02:01:11.728876,1
2024-12-23T02:01:17.933379,1
2024-12-23T02:34:33.962000,30
2024-12-23T03:18:35.357852,30
2024-12-23T03:18:54.975029,30
2024-12-23T03:35:24.309892,1
2024-12-23T04:41:38.298002,1
2024-12-23T04:42:11.247953,30
2024-12-23T04:47:45.853190,30
2024-12-23T05:08:13.033452,1
2024-12-23T06:14:38.970653,30
2024-12-23T06:15:42.058522,10
2024-12-23T06:40:26.579902,1
2024-12-23T06:40:26.880566,1
2024-12-23T07:44:17.637724,1
2024-12-23T07:44:21.047171,30
2024-12-23T09:02:13.829665,30
2024-12-23T09:41:20.160655,30
2024-12-23T09:56:44.415196,30
2024-12-23T09:57:22.094629,1
2024-12-23T09:57:44.326395,1
2024-12-23T10:11:23.890283,30
2024-12-23T10:19:45.842997,30
2024-12-23T10:20:30.962139,1
2024-12-23T10:45:44.007394,30
2024-12-23T10:45:45.760036,1
2024-12-23T10:46:44.009212,1
2024-12-23T10:48:35.954060,30
2024-12-23T10:49:34.719132,30
2024-12-23T10:49:35.952436,1
2024-12-23T10:53:44.702098,1
2024-12-23T10:56:46.408946,10
