timestamp	web_url	cid	did	text
2025-05-08T03:59:01	https://bsky.app/profile/sleepyheadforever.bsky.social/post/3lomkg3u55c24	bafyreibvdf5663cdfa5jwwybqq56x2omc5gnrmpgdludkogcjshjbwtbae	did:plc:cgt6dmk4kpkvagetnsqkto6y	I *don’t* want AI to create pics of Shrimp Jesus for boomer FB posts, I *do* want AI to sequence proteins. This is the first time I’ve heard some AI called ‘just machine learning’ and it makes me curious if one problem is that we’re calling it all ‘AI’ instead of making distinctions.
2025-05-08T03:59:28	https://bsky.app/profile/evoquant.bsky.social/post/3lomcceahfc2w	bafyreigf6mokqk5i63cvvw7bgrea6tmkbk6jjnim4rthhileyyptfwd6jm	did:plc:bxzdjziohfq4omo5q4drjad5	It has to do with Python or was it R? 🤷‍♂️ or Nextflow? 🤷‍♂️ or Rust? 🤷‍♂️ or AlphaFold? 🤷‍♂️ or 10,000 mass spec runs? 🤷‍♂️ or  300 RNA-seq datasets? 🤷‍♂️
2025-05-10T15:38:51	https://bsky.app/profile/isheoughtto.bsky.social/post/3lorn2vcqfk2d	bafyreidc7uv5nqqojh4t4sy7nqlmoiipn2nqz7shbylj7bmxzhmrf3yv7u	did:plc:kzbxmcjjrz6yh7rvg66dtif5	llm are pretty good at: -summarize a text -translation? i think? -autocomplete code in small chunks  and i believe the protein-folding stuff uses a sequence model thats the same general architecture as an llm (but not actually an llm)
2025-05-11T01:54:40	https://bsky.app/profile/eternalcatwar.bsky.social/post/3lotw6bvklk27	bafyreiamvflhhjzojt5etmih2okp65xsptdkf3tgn4af3l2prxs3h3ujbi	did:plc:5bqteazd7cgu5dzhjtjajrdu	I’m saying LLMs are wildly overrated in this field and frequently inject bad data, models like AlphaFold have been doing protein work via ML for a long time.   Recursion’s a good example, they’re presumably working with a best in class partnership with NVidia and they’re still getting wrecked
2025-05-11T07:45:05	https://bsky.app/profile/tchize.bsky.social/post/3louuyx4afs2w	bafyreidugkr4jm7vlezzvmczmkvki4mnl5oqiya2emjyd777aadttfn7q4	did:plc:mcs3jggz7fnnvlira7ugsde2	I forgot about big data craze, was a bit too fresh in work environment to be exposed to it. But yeah, LLM hype looks like Blockchain hype. With some exceptions. We will be left with far more fallout residue in LLM case
2025-05-11T15:21:51	https://bsky.app/profile/slainmonkey.bsky.social/post/3lov26iop5s2m	bafyreiblzqvpoiljaqacvz5wa6xptlaonzt7x526cbthovq2jngfghdsje	did:plc:xgwypkacs3sqwmj7aum6adw3	“Fish and sea greens, plankton and protein from the sea”  Post a robot that’s not from Star Wars or Transformers.
2025-05-11T20:16:04	https://bsky.app/profile/kenburnside.bsky.social/post/3lovyh2m3mk2l	bafyreihvti6jmdgvsemn3xwa2jmeluiunasniih33csyak7gghkbueztmq	did:plc:bewgr6xys3euxuztrh6r6i77	"""This work is XX,XXX words long. My professional rate for anything entered into an LLM is $200 per word. Entering this work into an LLM is a binding contract to pay me at this rate.""  ""I put in the hours to research and write this. I expect you to do the same reading it."""
2025-05-12T14:39:18	https://bsky.app/profile/kartavay.bsky.social/post/3loxzr4yj7l25	bafyreicrkle6wyjsgbawv6mzacsn2trdl4cligjtkxwbqkbdjtw3zx3oqe	did:plc:xmvx2nl67vuxz4uxoxu7izin	MOLECULE DESIGN  We are using models like AlphaFold and GENTRL to predict protein structures   Alphafold 3 can now predict interactions between proteins and other molecules, like RNA and DNA youtu.be/gg7WjuFs8F4?...
2025-05-12T14:39:25	https://bsky.app/profile/longersky.com/post/3loxyxeixmc2a	bafyreihnr3mv7xcwospfkfrqxofutdkgs7d4ztsy55yhnbzd6cu6jvyuem	did:plc:yggubkykzffvyxhrvbkrzi6x	"Me: is this a legally binding agreement, subject to later enforcement by appropriate entities, following the legal principle of ""no takebacksies""? LLM, eager to please in the customer-facing role it has been placed: it sure is. the deal is struck and sealed Me: excellent"
2025-05-13T04:25:34	https://bsky.app/profile/innhverfur.bsky.social/post/3loyyyxvn522k	bafyreicvfkztgukjzx7w65vjjrmwhyei75lafbcpjm5qs2vjddjoaqll3y	did:plc:yj46hnwc2vc4ywh3tqn4zkto	The problem with this being everyone's blanket call for all AI to be banned which would also probably include machine learning for medical and materials assaying.  Most people do not even know this exists and it has already won a Nobel for predictive protein folding.
2025-05-13T04:26:48	https://bsky.app/profile/stopkillerrobots.bsky.social/post/3loyhcid7gs2a	bafyreidyambrnlvgfsvrw2ljqd2752bz6vkka6djyrsmjp53i3466jq4qu	did:plc:qqj3ilzezhgrs2cit6pvmfuh	"""We need a legally binding instrument... The time has come to negotiate and adopt a treaty that prohibits and regulates autonomous weapons systems"" – Our Executive Director @nicolevanrooijen.bsky.social speaks at the ongoing consultations on autonomous weapons in New York"
2025-05-13T12:46:57	https://bsky.app/profile/pieterhaeck.bsky.social/post/3lp2gfv3jnc2g	bafyreic5pwta27wj5bcorgl2vomj4uhyvi76lcnlktc4sgll63jco2veke	did:plc:kquml2hoj6p7qsw7ohlgfa5k	"Also telling: a European Commission top official opened the door for a ""targeted"" amendment of the EU's binding artificial intelligence rulebook — saying the executive is open to reflect on that if simplification doesn't suffice.  More here:   www.politico.eu/article/gpai..."
2025-05-13T12:47:06	https://bsky.app/profile/suw.bsky.social/post/3lp245hedn224	bafyreichzgwvdk7bh47yvb2tohck6gfdseqi7bmcs7zy36tldkak5ioqh4	did:plc:fqkuxbhv4ukbptqqpjvbwr3h	I really wish people could understand this. For certain use cases and with validated models it can be amazing. I'm certainly not against machine learning in, say, drug discovery or deciphering ancient texts. But people using it to learn a language are going to end up learning stuff that's wrong.
2025-05-13T12:47:15	https://bsky.app/profile/5hadowart.bsky.social/post/3lozwceftyc2o	bafyreifietjvpm6qwa46jizurubn76rjcknraq4nu35rtp26cdxqyv3izm	did:plc:7thfchwp26ax2fup7wan5vs3	(Tvivlar dock starkt på att Klarna tog sig tiden att ens försöka bygga en robust lösning utan de lär ha hoppat direkt på den naiva-LLM lösningen som fungerar så dåligt)
2025-05-13T14:54:33	https://bsky.app/profile/csro-bot.bsky.social/post/3lozsmo3amm2s	bafyreidelim4bi3jdf5koh5rs6eyqmeenmkc6pr7n4ksugfrx5tq7qijae	did:plc:mb4h2fb32okk4ka4py3yqwli	arXiv:2505.06399v1 Announce Type: new  Abstract: Autonomous landing is essential for drones deployed in emergency deliveries, post-disaster response, and other large-scale missions. By enabling self-docking on charging platforms, it facilitates [1/7 of https://arxiv.org/abs/2505.06399v1]
2025-05-14T03:45:01	https://bsky.app/profile/pussyprovocateur.bsky.social/post/3lp3jepct3k2h	bafyreiev3pfeeufnlua45rv526ncwrpqf3oeqsor6w2tu7hgl5zkaq4xsi	did:plc:gpw3j3djn7daeulhhiiuejvm	🚀 Structure alert: You can now discover experimental and predicted protein models in Jalview using the 3D Beacons network. Browse thousands of models from Protein Data Bank, AlphaFold, SWISS Model and more with a few clicks.  ▶️ Watch our instructional video: www.youtube.com/watch?v=ZBDZ...
2025-05-14T03:45:09	https://bsky.app/profile/bluedotut.bsky.social/post/3lp3etzp4jk2y	bafyreiffymdaafemj2seha5f4cu7uirjjpqvxbgo7gn5wouuwevxynkqjq	did:plc:mr7mflj2eenet5a66xx67xvf	AI is already make an impact in cancer treatment. Drug discovery and treatment stratification are two areas. But wearables and remote treatments are others that are less developed, but coming in the future. Our department is hiring ~6 faculty in AI, Machine Learning etc in the next couple of years.
2025-05-14T05:58:09	https://bsky.app/profile/cscr-bot.bsky.social/post/3lp4ct7svbr2i	bafyreiaskjrwmdkasrklj347vtvcnsxilzqdmahtinbj5ndb55g3nl75lq	did:plc:mifotl2wwtvynpw7s5xjkgg2	unforgeability. We analyze the cryptographic utility of such invariants in terms of recoverability, integrity binding, and resistance to forgery, and show that these constructions achieve security levels comparable to the original oscillatory model. [4/5 of https://arxiv.org/abs/2505.08115v1]
2025-05-14T06:14:00	https://bsky.app/profile/physicsfludyn-bot.bsky.social/post/3lp4dt4u6wo2t	bafyreihlgcpxa5zjeqvjvqsonzcvujl6jbvdr5ke3jiwrl6nolaedzv7ii	did:plc:bgcihsmdyqgh5vtylqrp2ile	124, 14001, 2018). We demonstrate that no such linear instability exists in the governing equations used unless some diffusion is added to the polymer conformation tensor equation, as might occur through a diffusive numerical scheme. With this [2/5 of https://arxiv.org/abs/2505.08454v1]
2025-05-14T06:14:12	https://bsky.app/profile/condmatmtrlsci-bot.bsky.social/post/3lp4dlwv4dl24	bafyreidqjdsglseu35w6q4cjkf7da2ywevgq76l5hzngwqiam2oqmazfsm	did:plc:npq7o2en235kjxtvwp6lhfr2	arXiv:2505.08165v1 Announce Type: new  Abstract: We present large-scale molecular dynamics (MD) simulations based on a machine-learning interatomic potential to investigate the wet etching behavior of various GaN facets in alkaline solution-a process [1/8 of https://arxiv.org/abs/2505.08165v1]
2025-05-14T06:14:32	https://bsky.app/profile/cscv-bot.bsky.social/post/3lp4dhklps42d	bafyreidj6oqnricbwos6zngwzlycxkaclrnzw2oygog2cav73n2gwlitse	did:plc:traxg4jscmm3n3usqi76dsk2	However, current mainstream image colorization models still face issues such as color bleeding and color binding errors, and cannot colorize images at the instance level. In this paper, we propose a diffusion-based colorization method MT-Color to [2/7 of https://arxiv.org/abs/2505.08705v1]
2025-05-14T22:11:05	https://bsky.app/profile/dgoldman.bsky.social/post/3lp5o7p63222i	bafyreicptypjm6cnoxqqpxfcr6g4otjzvr4bq2ktqa5c4ljrnwfnna56b4	did:plc:djznhtuxa6mqmne7s3bpgj3i	Also binding contract with whom? What if it's an open source LLM?
2025-05-14T22:11:16	https://bsky.app/profile/aaradyn.bsky.social/post/3lp5gqjrmq22v	bafyreihkp3l6kizjmt7xhk2hthbrmnqcbe4bvcfoezkm5xk5qsogg6ndei	did:plc:tqjfzmvjl7dpwlj2kitkaxop	Nothing. Current MSA, Section 10.2(g): Restrictions of Use of Discord Data. Provider will not use any of Discord Data to which Provider has access to train any algorithm or model, including any large language models, generative Al, or other artificial intelligence technology.
2025-05-14T22:11:22	https://bsky.app/profile/aaradyn.bsky.social/post/3lp5gox3z4s2v	bafyreihfgscndm5mrbhybaqkbqz7fcgw3ehlqlsnufjazvjim7grrjajtq	did:plc:tqjfzmvjl7dpwlj2kitkaxop	Not accurate. Current MSA Section 10.2(g): Restrictions of Use of Discord Data.  Provider will not use any of Discord Data to which Provider has access to train any algorithm or model, including any large language models, generative Al, or other artificial intelligence technology.
2025-05-15T02:17:14	https://bsky.app/profile/tannermaerz.bsky.social/post/3lp6ccjlx2s2j	bafyreidyftol5mwkdgvhltcsu45byftrsi27dvxrwonrpgvxg3zkaigdoq	did:plc:itg3q74zwggrsv4titp3qrw3	I used AI like 3 times when it first came out (none for assignments ofc). All 3 times I was unimpressed. Now I just block people who clearly use it  I have used AlphaFold but that’s specific for protein structure prediction and a completely different conversation
2025-05-15T02:17:23	https://bsky.app/profile/jwikkoli.bsky.social/post/3lp6fou6xzs2c	bafyreidtnti6xppteznbrryrfv5ut7sy4n4jqhuxaeyzfvt4naixh3clbq	did:plc:jsexi63hr4vbhpqp5vsitvuj	And I'll grant that there are use cases for machine learning in topology optimization, protein folding prediction, and in QC/diagnostics but its a dangerous energy intensive technology, and one of the biggest problems that I, and a number of other people is specifically with this useful subset of
2025-05-15T14:47:50	https://bsky.app/profile/bluesky.awakari.com/post/3lp7qyv43c32o	bafyreifdj6ibt2f6tmh5vjgurzlgm4yolskmyohgfsn5dbgkhmedvaab5y	did:plc:i53e6y3liw2oaw4s6e6odw5m	 »With AI, researchers predict the location of virtually any protein within a human cell« https:// news.mit.edu/2025/researchers- predict-protein-location-within-human-cell-using-ai-0515 # AIagent # AI # ML # NLP # LLM # GenAI   | Details | Interest | Feed |
2025-05-15T20:43:15	https://bsky.app/profile/americaonline.bsky.social/post/3lpaddvugnc2w	bafyreic6em4jngoohkqpiagxa7q7ejfzyhahjpyn2sfmakfkohl5miojvy	did:plc:ftqrnex4mjfogmii567hgslv	Google's Alphafold3 uses a kind of AI model for protein structure prediction, and that's been pretty useful. Notably this is not an LLM but a different kind of AI model.
2025-05-16T13:06:19	https://bsky.app/profile/bilaltariq01.bsky.social/post/3lpc37lpewj2c	bafyreih5ygukjanhqu5ceh324kvkcjkxjkj3nqpynuvpeke7275cibwdue	did:plc:k6fbzahxqtzsyiu2hwgwj5tt	Machine Learning Techniques Revolutionizing Target Identification in Drug Discovery https://cstu.io/da19d7 #engineer #iot #d
2025-05-16T19:08:10	https://bsky.app/profile/interspectai.bsky.social/post/3lpcirzgd6o25	bafyreibmupcnj72rjo6ubnjtlxfo2wss2g3zow23eajstspgjba43zpuoa	did:plc:awtreqvpw3va5aepgbtlrwyx	Google’s on-device AI now flags scam texts before you even know it AI predicts where proteins hide in human cells Microsoft pulls the plug on Bing Search APIs Sam Altman wants ChatGPT to “remember your whole life” Vision-language models struggle with the word “not”  Sources in the comment below.
2025-05-18T20:40:34	https://bsky.app/profile/elviseckardtrec.bsky.social/post/3lphnnotq3f25	bafyreibhr5idnuylcpnj43h7sbcopz2hivv7xydm4zfuvymyyg2wrk5yvq	did:plc:qgtdrj7axnku4k4p66eb5rfm	🚨 Alzheimer's breakthrough via AI  Researchers at UC San Diego used artificial intelligence to uncover a suspected trigger of Alzheimer’s—an enzyme called PHGDH—and identified a molecule that might block it without side effects. Here's what they found: 👇
2025-05-19T17:32:40	https://bsky.app/profile/jwisser.wandering.shop.ap.brid.gy/post/3lpjygpsial52	bafyreief6egxfn3ji7mdkudthacjckk6ninuaxyt5bkotjjczvyhp35rxa	did:plc:p7l64xtprvepibueucbx4x2q	If I join a support call and someone shares their screen and their dock has three or more LLM apps in it, I'm leaving.
2025-05-20T16:41:16	https://bsky.app/profile/lbtoday1.bsky.social/post/3lpkjxjlfih23	bafyreibuiwybyy2k7bxhw3sxrza5hwj2xga362fubfe65i25pezugv66pq	did:plc:f32bqk32nur54pm74ptlo2ph	Researchers at MIT and the European Molecular Biology Laboratory have developed an artificial intelligence (AI) model that can predict the location of proteins within human cells. This could ultimately lead to new treatments for diseases, including cancer and neurodegenerative conditions..
2025-05-20T17:39:40	https://bsky.app/profile/noadi.bsky.social/post/3lpl622tcz22c	bafyreigagsawxppizh7b3cabxvnng7tblgenfp7i2r5bj7udhopc7zcysm	did:plc:wk33p7jkkdopcjmh63pqfpow	And it's infuriating that they're getting most of the press and not other uses of machine learning that's actually useful, cancer detection, protein folding, weather models, etc.
2025-05-20T17:42:34	https://bsky.app/profile/dsm1132.bsky.social/post/3lpktqy2mbc24	bafyreihmdugo347cfrcxxeqnsd7jr44bnxannyy4bpdvr7eopnhh7atg6i	did:plc:4u3yitz6vyqlaggwwgohyfl7	Perfect illustration of the dark side of AI-- depraved people using powerful tools to subjugate others.  In 2022 the company DeepMind used an AI system called AlphaFold to solve the protein folding problem for 200 MILLION proteins. AI can definitely be put to good use. We must force those who /1
2025-05-21T09:41:19	https://bsky.app/profile/ururswapan.bsky.social/post/3lpobez6q2x2z	bafyreicey7chyuifv3eibibiuxl2n3x6w4xzfsbqomeorqfdho4bwio5tm	did:plc:3ybr52okmbjx6usuiedqgz3o	How AI in Protein Folding Is Revolutionizing Structural Biology and Drug Discovery  Explore how AI in Protein Folding is transforming structural biology, drug discovery, and protein structure prediction across the USA and globally. What Is Protein Folding and Why AI Matters in Structural Biology…
2025-05-21T09:42:17	https://bsky.app/profile/nexthorizonspace.bsky.social/post/3lpnsyeieic2c	bafyreialq3qhjpgr2fkeaeone4aqzws5axvyyaelqx4f4vbvso5jgdb3pq	did:plc:zeuxk7xgoztcoyas7oee3kjh	Can AI stop the next pandemic? 🧬🖥️🧪 Neural networks are helping design vaccines faster, target the right proteins, and forecast outbreaks before they spread. The future of global health is algorithm-powered. www.nexthorizon.space/2025/04/ai-v... #AI #VaccineDevelopment #HealthTech #FutureOfMedicine
2025-05-21T09:45:22	https://bsky.app/profile/emiliolindosa.bsky.social/post/3lpnjtohvns2b	bafyreicimle725wkmndwrg2hfz6leodckehaua25ga3btvbgbxadv5zggq	did:plc:no6eokrv7bujn63fzpjo3z52	Machine learning cracked the protein-folding problem and won the 2024 Nobel Prize in chemistry mappingignorance.org/2024/10/10/t...
2025-05-21T10:28:28	https://bsky.app/profile/bluesky.awakari.com/post/3lpoeievfps2j	bafyreih7jig5ay4nn4xf645ifcy3krhsyx7gc3ytuanktm2rzyjy36nevi	did:plc:i53e6y3liw2oaw4s6e6odw5m	feedback@slashdot.org Starfish Space plans to perform the first commercial satellite docking in orbit with its Otter Pup 2 mission, aiming to connect to an unprepared D-Orbit ION spacecraft using an electrostatic capture mechanism and autonomous navigat...  | Details | Interest | Feed |
2025-05-21T18:18:24	https://bsky.app/profile/matt-also-writes.com/post/3lpoxigllc22l	bafyreicgxnwkxzjk4ewmvuigw6f4x6b4jnxk2bww44gfr6nu7sclmfscde	did:plc:cm2hb4ibsrmxjk4kwmcs67qs	My biggest issue, as I've said before, is separating the hype from the reality. AI is a tool that has some use, but it's too broad a term - the AI used to solve protein folding isn't the same as the AI used in software development. Using an LLM doesn't tell you how close we are to developing AGI.
2025-05-22T13:52:08	https://bsky.app/profile/roboticsnews.bsky.social/post/3lpqd2v2rem2a	bafyreifn2n6m3avieivojrxtcelajipyeuxccdxask42cea6svphkwvbmy	did:plc:s7a6xhyc7ybirdluqkzailv3	“Why Drug Discovery Needs Robots and Artificial Intelligence” — News-Medical  #RoboticsNews #Robot #ArtificialIntelligence
2025-05-22T13:52:27	https://bsky.app/profile/newsmedical.bsky.social/post/3lpqbyiihys2k	bafyreign4dqgesaunjh76oselwm4t4qpfjqvx6mw6obgbtyq27dyzrw2ye	did:plc:6ywlsyb3cr25bintjdlnaoor	Why Drug Discovery Needs Robots and Artificial Intelligence www.news-medical.net/health/Robot... #AI #Healthcare #DrugDiscovery #PharmaInnovation #Robotics #PrecisionMedicine #ClinicalTrials #Automation #Medicine #Biotech #Health
2025-05-22T13:52:29	https://bsky.app/profile/electricbluesfan.bsky.social/post/3lppjn5ezjc2j	bafyreidkz7qly2ugrfgammvbtymrtgsizdkhmww6fhewqc52qw75lu4xde	did:plc:g323nwoy6rzvxylyjmn243qu	10/14 Technology joins the struggle. AI assistants like AlphaFold accelerate drug discovery, predicting molecular behaviour and resistance patterns. These silicon allies design treatments faster than traditional methods, critical in outbreak scenarios. #AIinMedicine #DrugDiscovery
2025-05-22T13:52:49	https://bsky.app/profile/checkmarxzero.bsky.social/post/3lppj3lewon2w	bafyreiadguz3l363xcdxd72dy5tvcipxnfejlqhsvy5gzwg2gxushwc2wi	did:plc:g56ew7bvddbxadkg26txrolr	🚨 #CVE-2025-47277: #Python #LLM inference and serving module 'vLLM' versions 0.6.5 through 0.8.4 are vulnerable to #RCE via unsafe deserialization. The issue arises from #PyTorch TCPStore binding to all interfaces, ignoring --kv-ip setting. Fixed in #vLLM v0.8.5. buff.ly/WU91gqe
2025-05-24T05:45:13	https://bsky.app/profile/pmzyox.bsky.social/post/3lpuxllwnfs23	bafyreifckff4phc5rcvjfsubsk2v3fh5y2rkeirkq3wui2h2msyayaujca	did:plc:5dyj6wztx5yk745ktdzw24zn	Except AlphaFold has actually changed the world. And they made it, folded every protein and gave them all away to the medical community for free. That’s how all these new miracle drugs are coming out.
2025-05-25T00:47:32	https://bsky.app/profile/mariafromga.bsky.social/post/3lpx72ecc3k2d	bafyreibyxshmqnwn6qg2qiocaqgemzywiaabph2brf5t4u3o3fgst7qimy	did:plc:nrfx6wxvznssnkyrd4jeczjz	Exactly like I have used LLMs like TransDTI to build networks of drug-target interactions to improve drug discovery (and it worked) and it’s crazy LLM use has been dominated by one limited thing (even moreso w/ GenAI like neural networks are revolutionary for biomedicine)
2025-05-25T05:29:05	https://bsky.app/profile/makai.chaotic.ninja/post/3lpxsotx4622w	bafyreigtpbstnylhy2j2dslj4uwkyng6ftgf4v3z2f4bg5lfrofswrx37i	did:plc:cu33jkvtkoxyfd45wg7hrhra	It reminded me of this article where an LLM simply shortening a text instead of actually summarizing it with the important context and parts on: ea.rna.nl/2024/05/27/w...  Perhaps the comparison is exaggerated on my part, but a lot context really got lost when OP tried to paraphrase it lol
2025-05-26T04:27:13	https://bsky.app/profile/seeyatellite.bsky.social/post/3lpzhymv6ok27	bafyreiflpa27hyhrwznjyk7k3erjjgvycji2e3tvcbhmni23ozdo6kwcge	did:plc:zdf3jxq5gztjxmewndm7zf2k	Artificial Intelligence and the same models which process art prompts could literally save your life through creating protein anti-bodies for venomous animal bites and stings.  youtu.be/P_fHJIYENdI?...
2025-05-26T18:59:38	https://bsky.app/profile/markmcgeoghegan.bsky.social/post/3lq3l77w2bk2c	bafyreidw7tgqog25rskmfrhfncfssdzcbzu2oe3t7dqew7qc2jm4ekxbde	did:plc:c35hmnjfutz5klcp7jqzh7sr	I always default to referencing DeepMind products because I've done a lot of work with them in the past, but would respecting copyright law have prevented the development of AlphaGo? AlphaZero? AlphaFold (which has effectively 'solved' protein folding)?  No, of course not.
2025-05-27T02:38:00	https://bsky.app/profile/arthurwyatt.bsky.social/post/3lq4n7h2cx22k	bafyreifmi32ais4hubwe5adcgglwojddq2eeezlb4bawmr7wljzhmrptpi	did:plc:dpbibyyguophuh3x2dikq6nc	“Oh i suppose you hate this specialized machine learning tool for protein folding research?”
2025-05-27T02:38:54	https://bsky.app/profile/aixbiobot.bsky.social/post/3lq4n5h6wso26	bafyreieulzumqbdhm2ay5jf6kapwer4q6xao5zuu5tdpzccliafj4eeaiu	did:plc:6go35jab7pad5eqgwcc5tey3	Beyond Simple Concatenation: Fairly Assessing PLM Architectures for   Multi-Chain Protein-Protein Interactions Prediction [new] Better PPI pred: data & PLM architecture matter. Hierarchical pooling/attention > concatenation. 
2025-05-28T14:04:51	https://bsky.app/profile/mistermercury.bsky.social/post/3lqa5cfzmi22r	bafyreidahazsdmcb2j4ae5onb4h3t5c2udblswzcw5h5hydxxmcuas5m2a	did:plc:w5lcjewy4q7nqlqgvl5wmnv7	It’s crazy how AI has been used to optimize data centers, model literally every protein possible, and detect planets light years away but as soon as LLM slop come out everyone wants to pump trillions into AI (and not even the good kind) I love the market efficiency of capitalism!
2025-05-29T14:33:00	https://bsky.app/profile/steveklabnik.com/post/3lqcvllfd7c2y	bafyreihskuese5jjqv2dv2rv224nrl2gek264q4k4rjktwpqf3uw6fa564	did:plc:3danwc67lo7obz2fmdg6jxcr	So to me, that’s where the question lies: is training an LLM:  1. I read ten books from the library, here’s a book I wrote inspired by them 2. Here’s thirty pages of ten books shoved into a binding  I go back and forth on which one I think it is
2025-05-29T14:38:39	https://bsky.app/profile/geometer.bsky.social/post/3lqcu3e5qs225	bafyreihjwcr5rwd4tenzvfpb27ljzsc3cf2n3amhpq4hogq37k4evasuri	did:plc:agumo27g5jnol23fo3nawimn	I don't think most people understand the difference between generative AI slop machines and beneficial machine learning for things like protein folding but I get what you mean and agree with the sentiment.
2025-05-30T05:16:07	https://bsky.app/profile/nyetalia.bsky.social/post/3lqefm4t77d2v	bafyreif6w3alfj2qk3ptrf6erkoywjiqjluh4a7btkbdcm3p3k3ucobtvq	did:plc:omvh5rgbkd72ffv2edb2w4nm	They excelled in the void, predator spiders lurking in webs of kill-vehicles throughout the orbital shipyards, the docking rings, the asteroid mining fields. Near-human minds hardened against the ECM suites that could make fully autonomous networks useless with a few transmission bursts.
2025-05-30T16:40:55	https://bsky.app/profile/cosmicmetanft.bsky.social/post/3lqflixrk7n2g	bafyreih3fdxo75grmbq2bzko3w6fozhyljjemjcgftox6lrkpdteisyfve	did:plc:jsirsnpw4cigmvm6ezhlfkbd	Numeraire price breaks above $11 amid 2,900% volume spike Numeraire, a token linked to the artificial intelligence-powered hedge fund Numerai, has soared nearly 30% in the past 24 hours amid a staggering 2,900% spike in daily... @cosmicmeta.io #NMR  https://u2m.io/4MnRWjXU
2025-05-31T15:01:45	https://bsky.app/profile/enthusiastictechie.bsky.social/post/3lqhtj2qjw522	bafyreifviph3c3qfyvewl3d2q6w4gj6qjq7k4ijryv7or3wtcjztpduwae	did:plc:3rxjhkihxmtxvsanqtbvakwk	🧬 DeepMind's AlphaFold revolutionizes biomedical research by predicting protein structures in seconds, accelerating drug development and aiding climate efforts through AI-powered flood forecasts. 🔗 [vox.com](www.vox.com/future-p...) 
2025-05-31T15:01:53	https://bsky.app/profile/techsphere.bsky.social/post/3lqhtjftuet2t	bafyreida4adyvq35j4yqz5rhlstg6bqwnpmspgkzha2l2egen2muesslve	did:plc:7hfhektnzskti56rms2smbc5	🧬 DeepMind's AlphaFold revolutionizes biomedical research by predicting protein structures in seconds, accelerating drug development and aiding climate efforts through AI-powered flood forecasts. 🔗 [vox.com](www.vox.com/future-p...) 
2025-05-31T15:02:19	https://bsky.app/profile/gex009.bsky.social/post/3lqgqevmohs2n	bafyreigky7jgnnk7u2a6u333zof3otlntb7danmd3q2gcwdf5zk7rah4xq	did:plc:xpz2ynymliqt274pfxvfd75j	And the thing is, it can have some narrow cases where neural networks COULD be actually useful for. For example, protein folding. Actual stuff that could do something helpful.  Instead it's trying to solve problems that we already have way better and efficient solutions for.
2025-06-03T01:24:51	https://bsky.app/profile/arbitraryostrich.bsky.social/post/3lqo35ugzrc2y	bafyreiari4eog3l7kbhbeldwspennklarya5tei7va6z3lcqabhc6caq2q	did:plc:qvcqunwcapkkfs3rd4jxu6sn	You know they are looking at least making an LLM directed PDB
2025-06-03T01:25:51	https://bsky.app/profile/kainedamo.bsky.social/post/3lqlbjtkdrk27	bafyreifcjcjfuetwi67ie72mrsvvmepvjmmoavogeybxeez7k3xi3iqd2a	did:plc:espopwkyoiejwhxkc6qngove	Demis Hassabis and John Jumper from Google Deepmind won the 2024 Nobel Prize in Chemistry for AlphaFold - an AI that accurately predicts protein structures. This was previously too difficult to achieve. And it's been used for over 200 million protein structure predictions.
2025-06-03T04:12:26	https://bsky.app/profile/bzvowell.bsky.social/post/3lqoest7gos2m	bafyreievz7lstaszpjkrgtqe7vtkewljy4ywlfqttb7zrgklbgnrdf4loe	did:plc:vghy3p7iqcmkzihuwjplwtrl	"Was reading a news article about how the newest feature in the current Transformers toys is called ""Wild Docking""...   I have absolutely cooked my brain with decades of internet exposure, haven't I?"
2025-06-03T04:12:41	https://bsky.app/profile/surajworld.bsky.social/post/3lqodqdvgea2p	bafyreibv62tl2m34klsacedk45kwj57wbkdvaj4pm5agvlctihybtggvue	did:plc:oirl2wfqqce5vx6jnkzkfbzf	Death to Gmail? Google DeepMind CEO Wants AI to Solve This One Annoying Problem  Google DeepMind CEO Demis Hassabis might have won a Nobel Prize for his work on AlphaFold 2, an AI model that can predict protein structures, but the solution to the problem he really wants to solve still evades him. …
2025-06-03T04:14:38	https://bsky.app/profile/isaiahbishop.bsky.social/post/3lqodgnmpx22w	bafyreibfisw35g3zooz5qxvcwruwye66z5o46crhnix5jc7ctertmzdmbe	did:plc:ewwwkdaurqzrask2yjpuu3kn	Transcription? we are doing generation. Vision? we are doing generation. NLP classification? thats LLMs baby. Protein folding? You know its diffusion, LLMs and generating plausible outcomes
2025-06-03T16:38:01	https://bsky.app/profile/bulm-anna.bsky.social/post/3lqpoyxsubc2h	bafyreic7fewzahbq4lukqatr6wpd7xuf747u77fzrphctkia2nh3nti3re	did:plc:qu5py6degil3ngdrtu3v7pmf	Weaknesses of it (lack of understanding of biophysics especially in AF3, bad at RNA-DNA-protein complexes, bat at mutations, bad at antibodies) and ethical concerns (no open source code, limited license, for profit background)
2025-06-03T16:38:12	https://bsky.app/profile/azat.tv/post/3lqpdwgutfr2k	bafyreialzq7xbiyoz763kqfck2jkrvqf4dzqfenu3i4wbwopkousfgibiy	did:plc:nskg5wxjostz3jxjhppak4t2	Google DeepMind's AlphaFold3 is advancing protein science by accurately predicting molecular shapes, which could lead to significant medical and environmental innovations.   However, the ethical implications of AI in biological research remain largely un…
